Peak_ID	Cons_Repeat_Groups	Max_Cons_Repeats
SRR2062968_terra_peak_28009	0	1
SRR2062968_terra_peak_28006	0	1
SRR2062968_terra_peak_27991	0	1
SRR2062968_terra_peak_27989	0	1
SRR2062968_terra_peak_27986	0	1
SRR2062968_terra_peak_27985	0	1
SRR2062968_terra_peak_27984	0	1
SRR2062968_terra_peak_27966	0	1
SRR2062968_terra_peak_27960	0	1
SRR2062968_terra_peak_27950	0	1
SRR2062968_terra_peak_27949	0	1
SRR2062968_terra_peak_27941	0	1
SRR2062968_terra_peak_27924	0	1
SRR2062968_terra_peak_27921	0	1
SRR2062968_terra_peak_27917	0	1
SRR2062968_terra_peak_27908	0	1
SRR2062968_terra_peak_27889	0	1
SRR2062968_terra_peak_27882	0	1
SRR2062968_terra_peak_27857	0	1
SRR2062968_terra_peak_27846	0	1
SRR2062968_terra_peak_27844	0	1
SRR2062968_terra_peak_27843	0	1
SRR2062968_terra_peak_27835	0	1
SRR2062968_terra_peak_27827	0	1
SRR2062968_terra_peak_27811	0	1
SRR2062968_terra_peak_27810	0	1
SRR2062968_terra_peak_27809	0	1
SRR2062968_terra_peak_27801	0	1
SRR2062968_terra_peak_27782	0	1
SRR2062968_terra_peak_27761	0	1
SRR2062968_terra_peak_27747	0	1
SRR2062968_terra_peak_27738	0	1
SRR2062968_terra_peak_27712	0	1
SRR2062968_terra_peak_27705	0	1
SRR2062968_terra_peak_27695	0	1
SRR2062968_terra_peak_27688	0	1
SRR2062968_terra_peak_27677	0	1
SRR2062968_terra_peak_27654	0	1
SRR2062968_terra_peak_27652	0	1
SRR2062968_terra_peak_27645	0	1
SRR2062968_terra_peak_27621	0	1
SRR2062968_terra_peak_27617	0	1
SRR2062968_terra_peak_27604	0	1
SRR2062968_terra_peak_2759	0	1
SRR2062968_terra_peak_2758	0	1
SRR2062968_terra_peak_27564	0	1
SRR2062968_terra_peak_27555	0	1
SRR2062968_terra_peak_27543	0	1
SRR2062968_terra_peak_27542	0	1
SRR2062968_terra_peak_27536	0	1
SRR2062968_terra_peak_2753	0	1
SRR2062968_terra_peak_27529	0	1
SRR2062968_terra_peak_27508	0	1
SRR2062968_terra_peak_27484	0	1
SRR2062968_terra_peak_27483	0	1
SRR2062968_terra_peak_27408	0	1
SRR2062968_terra_peak_27389	0	1
SRR2062968_terra_peak_27377	0	1
SRR2062968_terra_peak_27376	0	1
SRR2062968_terra_peak_27367	0	1
SRR2062968_terra_peak_27350	0	1
SRR2062968_terra_peak_27343	0	1
SRR2062968_terra_peak_27308	0	1
SRR2062968_terra_peak_27285	0	1
SRR2062968_terra_peak_27272	0	1
SRR2062968_terra_peak_27266	0	1
SRR2062968_terra_peak_27253	0	1
SRR2062968_terra_peak_27249	0	1
SRR2062968_terra_peak_27244	0	1
SRR2062968_terra_peak_27242	0	1
SRR2062968_terra_peak_27220	0	1
SRR2062968_terra_peak_2722	0	1
SRR2062968_terra_peak_27214	0	1
SRR2062968_terra_peak_27208	0	1
SRR2062968_terra_peak_27207	0	1
SRR2062968_terra_peak_27203	0	1
SRR2062968_terra_peak_27186	0	1
SRR2062968_terra_peak_27148	0	1
SRR2062968_terra_peak_27145	0	1
SRR2062968_terra_peak_27135	0	1
SRR2062968_terra_peak_27131	0	1
SRR2062968_terra_peak_2709	0	1
SRR2062968_terra_peak_27073	0	1
SRR2062968_terra_peak_27043	0	1
SRR2062968_terra_peak_27042	0	1
SRR2062968_terra_peak_27038	0	1
SRR2062968_terra_peak_27015	0	1
SRR2062968_terra_peak_27007	0	1
SRR2062968_terra_peak_27003	0	1
SRR2062968_terra_peak_26943	0	1
SRR2062968_terra_peak_26942	0	1
SRR2062968_terra_peak_26889	0	1
SRR2062968_terra_peak_26886	0	1
SRR2062968_terra_peak_26870	0	1
SRR2062968_terra_peak_2687	0	1
SRR2062968_terra_peak_26844	0	1
SRR2062968_terra_peak_26841	0	1
SRR2062968_terra_peak_26832	0	1
SRR2062968_terra_peak_2680	0	1
SRR2062968_terra_peak_26799	0	1
SRR2062968_terra_peak_26797	0	1
SRR2062968_terra_peak_26795	0	1
SRR2062968_terra_peak_26788	0	1
SRR2062968_terra_peak_26752	0	1
SRR2062968_terra_peak_26738	0	1
SRR2062968_terra_peak_26731	0	1
SRR2062968_terra_peak_26704	0	1
SRR2062968_terra_peak_26702	0	1
SRR2062968_terra_peak_26694	0	1
SRR2062968_terra_peak_26664	0	1
SRR2062968_terra_peak_26623	0	1
SRR2062968_terra_peak_26620	0	1
SRR2062968_terra_peak_26599	0	1
SRR2062968_terra_peak_26595	0	1
SRR2062968_terra_peak_26579	0	1
SRR2062968_terra_peak_26566	0	1
SRR2062968_terra_peak_26563	0	1
SRR2062968_terra_peak_26554	0	1
SRR2062968_terra_peak_26553	0	1
SRR2062968_terra_peak_26530	0	1
SRR2062968_terra_peak_26525	0	1
SRR2062968_terra_peak_26477	0	1
SRR2062968_terra_peak_2646	0	1
SRR2062968_terra_peak_26452	0	1
SRR2062968_terra_peak_2644	0	1
SRR2062968_terra_peak_26429	0	1
SRR2062968_terra_peak_26418	0	1
SRR2062968_terra_peak_26389	0	1
SRR2062968_terra_peak_26357	0	1
SRR2062968_terra_peak_26340	0	1
SRR2062968_terra_peak_2634	0	1
SRR2062968_terra_peak_26329	0	1
SRR2062968_terra_peak_26323	0	1
SRR2062968_terra_peak_26316	0	1
SRR2062968_terra_peak_26298	0	1
SRR2062968_terra_peak_26297	0	1
SRR2062968_terra_peak_26262	0	1
SRR2062968_terra_peak_26248	0	1
SRR2062968_terra_peak_26247	0	1
SRR2062968_terra_peak_2624	0	1
SRR2062968_terra_peak_26234	0	1
SRR2062968_terra_peak_2621	0	1
SRR2062968_terra_peak_26204	0	1
SRR2062968_terra_peak_262	0	1
SRR2062968_terra_peak_26193	0	1
SRR2062968_terra_peak_26190	0	1
SRR2062968_terra_peak_26182	0	1
SRR2062968_terra_peak_26157	0	1
SRR2062968_terra_peak_26156	0	1
SRR2062968_terra_peak_26147	0	1
SRR2062968_terra_peak_26080	0	1
SRR2062968_terra_peak_26072	0	1
SRR2062968_terra_peak_26067	0	1
SRR2062968_terra_peak_26061	0	1
SRR2062968_terra_peak_26060	0	1
SRR2062968_terra_peak_26058	0	1
SRR2062968_terra_peak_26057	0	1
SRR2062968_terra_peak_26056	0	1
SRR2062968_terra_peak_26055	0	1
SRR2062968_terra_peak_26054	0	1
SRR2062968_terra_peak_26052	0	1
SRR2062968_terra_peak_26048	0	1
SRR2062968_terra_peak_26047	0	1
SRR2062968_terra_peak_26046	0	1
SRR2062968_terra_peak_26045	0	1
SRR2062968_terra_peak_26037	0	1
SRR2062968_terra_peak_26036	0	1
SRR2062968_terra_peak_26035	0	1
SRR2062968_terra_peak_26031	0	1
SRR2062968_terra_peak_26029	0	1
SRR2062968_terra_peak_26026	0	1
SRR2062968_terra_peak_26025	0	1
SRR2062968_terra_peak_26024	0	1
SRR2062968_terra_peak_26021	0	1
SRR2062968_terra_peak_26020	0	1
SRR2062968_terra_peak_2602	0	1
SRR2062968_terra_peak_26018	0	1
SRR2062968_terra_peak_26017	0	1
SRR2062968_terra_peak_26015	0	1
SRR2062968_terra_peak_26010	0	1
SRR2062968_terra_peak_26009	0	1
SRR2062968_terra_peak_26008	0	1
SRR2062968_terra_peak_26007	0	1
SRR2062968_terra_peak_25998	0	1
SRR2062968_terra_peak_25997	0	1
SRR2062968_terra_peak_25995	0	1
SRR2062968_terra_peak_25994	0	1
SRR2062968_terra_peak_25972	0	1
SRR2062968_terra_peak_25971	0	1
SRR2062968_terra_peak_25929	0	1
SRR2062968_terra_peak_25925	0	1
SRR2062968_terra_peak_25897	0	1
SRR2062968_terra_peak_2589	0	1
SRR2062968_terra_peak_25880	0	1
SRR2062968_terra_peak_25871	0	1
SRR2062968_terra_peak_25856	0	1
SRR2062968_terra_peak_2585	0	1
SRR2062968_terra_peak_25838	0	1
SRR2062968_terra_peak_258	0	1
SRR2062968_terra_peak_25793	0	1
SRR2062968_terra_peak_25792	0	1
SRR2062968_terra_peak_25787	0	1
SRR2062968_terra_peak_25784	0	1
SRR2062968_terra_peak_25767	0	1
SRR2062968_terra_peak_25763	0	1
SRR2062968_terra_peak_25754	0	1
SRR2062968_terra_peak_25745	0	1
SRR2062968_terra_peak_25737	0	1
SRR2062968_terra_peak_25735	0	1
SRR2062968_terra_peak_2572	0	1
SRR2062968_terra_peak_25705	0	1
SRR2062968_terra_peak_25694	0	1
SRR2062968_terra_peak_25684	0	1
SRR2062968_terra_peak_25680	0	1
SRR2062968_terra_peak_2566	0	1
SRR2062968_terra_peak_25658	0	1
SRR2062968_terra_peak_25629	0	1
SRR2062968_terra_peak_25623	0	1
SRR2062968_terra_peak_25620	0	1
SRR2062968_terra_peak_25563	0	1
SRR2062968_terra_peak_25557	0	1
SRR2062968_terra_peak_25550	0	1
SRR2062968_terra_peak_25528	0	1
SRR2062968_terra_peak_25522	0	1
SRR2062968_terra_peak_25518	0	1
SRR2062968_terra_peak_255	0	1
SRR2062968_terra_peak_25494	0	1
SRR2062968_terra_peak_25491	0	1
SRR2062968_terra_peak_25448	0	1
SRR2062968_terra_peak_25444	0	1
SRR2062968_terra_peak_25423	0	1
SRR2062968_terra_peak_25393	0	1
SRR2062968_terra_peak_25368	0	1
SRR2062968_terra_peak_25358	0	1
SRR2062968_terra_peak_25346	0	1
SRR2062968_terra_peak_25327	0	1
SRR2062968_terra_peak_25326	0	1
SRR2062968_terra_peak_25299	0	1
SRR2062968_terra_peak_25287	0	1
SRR2062968_terra_peak_25256	0	1
SRR2062968_terra_peak_25255	0	1
SRR2062968_terra_peak_25244	0	1
SRR2062968_terra_peak_25226	0	1
SRR2062968_terra_peak_25218	0	1
SRR2062968_terra_peak_25161	0	1
SRR2062968_terra_peak_25160	0	1
SRR2062968_terra_peak_25131	0	1
SRR2062968_terra_peak_25130	0	1
SRR2062968_terra_peak_25115	0	1
SRR2062968_terra_peak_25112	0	1
SRR2062968_terra_peak_2509	0	1
SRR2062968_terra_peak_25089	0	1
SRR2062968_terra_peak_25087	0	1
SRR2062968_terra_peak_2507	0	1
SRR2062968_terra_peak_25068	0	1
SRR2062968_terra_peak_25066	0	1
SRR2062968_terra_peak_25029	0	1
SRR2062968_terra_peak_25015	0	1
SRR2062968_terra_peak_25010	0	1
SRR2062968_terra_peak_25004	0	1
SRR2062968_terra_peak_250	0	1
SRR2062968_terra_peak_24968	0	1
SRR2062968_terra_peak_24963	0	1
SRR2062968_terra_peak_24956	0	1
SRR2062968_terra_peak_24953	0	1
SRR2062968_terra_peak_24932	0	1
SRR2062968_terra_peak_24925	0	1
SRR2062968_terra_peak_24919	0	1
SRR2062968_terra_peak_24917	0	1
SRR2062968_terra_peak_24899	0	1
SRR2062968_terra_peak_24898	0	1
SRR2062968_terra_peak_24866	0	1
SRR2062968_terra_peak_24862	0	1
SRR2062968_terra_peak_24859	0	1
SRR2062968_terra_peak_24827	0	1
SRR2062968_terra_peak_24825	0	1
SRR2062968_terra_peak_2482	0	1
SRR2062968_terra_peak_24799	0	1
SRR2062968_terra_peak_24790	0	1
SRR2062968_terra_peak_2479	0	1
SRR2062968_terra_peak_24788	0	1
SRR2062968_terra_peak_24782	0	1
SRR2062968_terra_peak_2478	0	1
SRR2062968_terra_peak_24779	0	1
SRR2062968_terra_peak_24773	0	1
SRR2062968_terra_peak_24757	0	1
SRR2062968_terra_peak_24745	0	1
SRR2062968_terra_peak_24740	0	1
SRR2062968_terra_peak_24737	0	1
SRR2062968_terra_peak_24735	0	1
SRR2062968_terra_peak_24705	0	1
SRR2062968_terra_peak_24697	0	1
SRR2062968_terra_peak_24696	0	1
SRR2062968_terra_peak_24691	0	1
SRR2062968_terra_peak_24686	0	1
SRR2062968_terra_peak_24680	0	1
SRR2062968_terra_peak_24677	0	1
SRR2062968_terra_peak_24656	0	1
SRR2062968_terra_peak_24652	0	1
SRR2062968_terra_peak_24642	0	1
SRR2062968_terra_peak_2462	0	1
SRR2062968_terra_peak_24597	0	1
SRR2062968_terra_peak_24580	0	1
SRR2062968_terra_peak_24576	0	1
SRR2062968_terra_peak_24562	0	1
SRR2062968_terra_peak_24556	0	1
SRR2062968_terra_peak_24547	0	1
SRR2062968_terra_peak_24528	0	1
SRR2062968_terra_peak_24525	0	1
SRR2062968_terra_peak_24524	0	1
SRR2062968_terra_peak_24514	0	1
SRR2062968_terra_peak_24478	0	1
SRR2062968_terra_peak_24468	0	1
SRR2062968_terra_peak_24463	0	1
SRR2062968_terra_peak_24462	0	1
SRR2062968_terra_peak_24461	0	1
SRR2062968_terra_peak_24460	0	1
SRR2062968_terra_peak_24458	0	1
SRR2062968_terra_peak_24457	0	1
SRR2062968_terra_peak_24454	0	1
SRR2062968_terra_peak_24450	0	1
SRR2062968_terra_peak_24448	0	1
SRR2062968_terra_peak_24445	0	1
SRR2062968_terra_peak_24432	0	1
SRR2062968_terra_peak_24426	0	1
SRR2062968_terra_peak_24401	0	1
SRR2062968_terra_peak_244	0	1
SRR2062968_terra_peak_24369	0	1
SRR2062968_terra_peak_24362	0	1
SRR2062968_terra_peak_24336	0	1
SRR2062968_terra_peak_24324	0	1
SRR2062968_terra_peak_24301	0	1
SRR2062968_terra_peak_24295	0	1
SRR2062968_terra_peak_24280	0	1
SRR2062968_terra_peak_24279	0	1
SRR2062968_terra_peak_24217	0	1
SRR2062968_terra_peak_24170	0	1
SRR2062968_terra_peak_2417	0	1
SRR2062968_terra_peak_24168	0	1
SRR2062968_terra_peak_2416	0	1
SRR2062968_terra_peak_24152	0	1
SRR2062968_terra_peak_24149	0	1
SRR2062968_terra_peak_24148	0	1
SRR2062968_terra_peak_24132	0	1
SRR2062968_terra_peak_24120	0	1
SRR2062968_terra_peak_24106	0	1
SRR2062968_terra_peak_24070	0	1
SRR2062968_terra_peak_24048	0	1
SRR2062968_terra_peak_24047	0	1
SRR2062968_terra_peak_24037	0	1
SRR2062968_terra_peak_24008	0	1
SRR2062968_terra_peak_23998	0	1
SRR2062968_terra_peak_2399	0	1
SRR2062968_terra_peak_23947	0	1
SRR2062968_terra_peak_23923	0	1
SRR2062968_terra_peak_23902	0	1
SRR2062968_terra_peak_23890	0	1
SRR2062968_terra_peak_23876	0	1
SRR2062968_terra_peak_23842	0	1
SRR2062968_terra_peak_23834	0	1
SRR2062968_terra_peak_23825	0	1
SRR2062968_terra_peak_23794	0	1
SRR2062968_terra_peak_23781	0	1
SRR2062968_terra_peak_23754	0	1
SRR2062968_terra_peak_23750	0	1
SRR2062968_terra_peak_23742	0	1
SRR2062968_terra_peak_23709	0	1
SRR2062968_terra_peak_23629	0	1
SRR2062968_terra_peak_23624	0	1
SRR2062968_terra_peak_23606	0	1
SRR2062968_terra_peak_23585	0	1
SRR2062968_terra_peak_23573	0	1
SRR2062968_terra_peak_23550	0	1
SRR2062968_terra_peak_23537	0	1
SRR2062968_terra_peak_23535	0	1
SRR2062968_terra_peak_23515	0	1
SRR2062968_terra_peak_23475	0	1
SRR2062968_terra_peak_23452	0	1
SRR2062968_terra_peak_23447	0	1
SRR2062968_terra_peak_23441	0	1
SRR2062968_terra_peak_23431	0	1
SRR2062968_terra_peak_23407	0	1
SRR2062968_terra_peak_23333	0	1
SRR2062968_terra_peak_23298	0	1
SRR2062968_terra_peak_23285	0	1
SRR2062968_terra_peak_23251	0	1
SRR2062968_terra_peak_23232	0	1
SRR2062968_terra_peak_2323	0	1
SRR2062968_terra_peak_23172	0	1
SRR2062968_terra_peak_2314	0	1
SRR2062968_terra_peak_23134	0	1
SRR2062968_terra_peak_23109	0	1
SRR2062968_terra_peak_23087	0	1
SRR2062968_terra_peak_23081	0	1
SRR2062968_terra_peak_23076	0	1
SRR2062968_terra_peak_23060	0	1
SRR2062968_terra_peak_23047	0	1
SRR2062968_terra_peak_23024	0	1
SRR2062968_terra_peak_23017	0	1
SRR2062968_terra_peak_23016	0	1
SRR2062968_terra_peak_2301	0	1
SRR2062968_terra_peak_23007	0	1
SRR2062968_terra_peak_23000	0	1
SRR2062968_terra_peak_2297	0	1
SRR2062968_terra_peak_22969	0	1
SRR2062968_terra_peak_22954	0	1
SRR2062968_terra_peak_22943	0	1
SRR2062968_terra_peak_22913	0	1
SRR2062968_terra_peak_229	0	1
SRR2062968_terra_peak_22895	0	1
SRR2062968_terra_peak_22888	0	1
SRR2062968_terra_peak_22855	0	1
SRR2062968_terra_peak_22848	0	1
SRR2062968_terra_peak_22846	0	1
SRR2062968_terra_peak_22832	0	1
SRR2062968_terra_peak_22819	0	1
SRR2062968_terra_peak_22815	0	1
SRR2062968_terra_peak_22803	0	1
SRR2062968_terra_peak_22802	0	1
SRR2062968_terra_peak_22795	0	1
SRR2062968_terra_peak_22792	0	1
SRR2062968_terra_peak_22791	0	1
SRR2062968_terra_peak_22790	0	1
SRR2062968_terra_peak_22789	0	1
SRR2062968_terra_peak_22765	0	1
SRR2062968_terra_peak_2274	0	1
SRR2062968_terra_peak_22726	0	1
SRR2062968_terra_peak_22712	0	1
SRR2062968_terra_peak_22710	0	1
SRR2062968_terra_peak_22695	0	1
SRR2062968_terra_peak_22678	0	1
SRR2062968_terra_peak_22671	0	1
SRR2062968_terra_peak_22670	0	1
SRR2062968_terra_peak_22655	0	1
SRR2062968_terra_peak_22653	0	1
SRR2062968_terra_peak_22646	0	1
SRR2062968_terra_peak_22645	0	1
SRR2062968_terra_peak_22643	0	1
SRR2062968_terra_peak_22633	0	1
SRR2062968_terra_peak_22617	0	1
SRR2062968_terra_peak_22614	0	1
SRR2062968_terra_peak_22610	0	1
SRR2062968_terra_peak_22597	0	1
SRR2062968_terra_peak_22579	0	1
SRR2062968_terra_peak_22577	0	1
SRR2062968_terra_peak_2246	0	1
SRR2062968_terra_peak_22458	0	1
SRR2062968_terra_peak_22453	0	1
SRR2062968_terra_peak_22446	0	1
SRR2062968_terra_peak_22445	0	1
SRR2062968_terra_peak_2244	0	1
SRR2062968_terra_peak_22436	0	1
SRR2062968_terra_peak_22432	0	1
SRR2062968_terra_peak_22427	0	1
SRR2062968_terra_peak_22408	0	1
SRR2062968_terra_peak_22404	0	1
SRR2062968_terra_peak_22400	0	1
SRR2062968_terra_peak_22397	0	1
SRR2062968_terra_peak_22378	0	1
SRR2062968_terra_peak_22377	0	1
SRR2062968_terra_peak_22350	0	1
SRR2062968_terra_peak_22308	0	1
SRR2062968_terra_peak_22292	0	1
SRR2062968_terra_peak_22291	0	1
SRR2062968_terra_peak_22287	0	1
SRR2062968_terra_peak_22277	0	1
SRR2062968_terra_peak_22251	0	1
SRR2062968_terra_peak_22237	0	1
SRR2062968_terra_peak_22207	0	1
SRR2062968_terra_peak_22201	0	1
SRR2062968_terra_peak_22198	0	1
SRR2062968_terra_peak_22186	0	1
SRR2062968_terra_peak_2209	0	1
SRR2062968_terra_peak_22055	0	1
SRR2062968_terra_peak_22054	0	1
SRR2062968_terra_peak_22045	0	1
SRR2062968_terra_peak_22005	0	1
SRR2062968_terra_peak_22002	0	1
SRR2062968_terra_peak_220	0	1
SRR2062968_terra_peak_21994	0	1
SRR2062968_terra_peak_21991	0	1
SRR2062968_terra_peak_21986	0	1
SRR2062968_terra_peak_21974	0	1
SRR2062968_terra_peak_21973	0	1
SRR2062968_terra_peak_2197	0	1
SRR2062968_terra_peak_21960	0	1
SRR2062968_terra_peak_21950	0	1
SRR2062968_terra_peak_21945	0	1
SRR2062968_terra_peak_21896	0	1
SRR2062968_terra_peak_21890	0	1
SRR2062968_terra_peak_21881	0	1
SRR2062968_terra_peak_21876	0	1
SRR2062968_terra_peak_21874	0	1
SRR2062968_terra_peak_21855	0	1
SRR2062968_terra_peak_21833	0	1
SRR2062968_terra_peak_21789	0	1
SRR2062968_terra_peak_21784	0	1
SRR2062968_terra_peak_21781	0	1
SRR2062968_terra_peak_21777	0	1
SRR2062968_terra_peak_21774	0	1
SRR2062968_terra_peak_21767	0	1
SRR2062968_terra_peak_21746	0	1
SRR2062968_terra_peak_21727	0	1
SRR2062968_terra_peak_21719	0	1
SRR2062968_terra_peak_21714	0	1
SRR2062968_terra_peak_21712	0	1
SRR2062968_terra_peak_21705	0	1
SRR2062968_terra_peak_21701	0	1
SRR2062968_terra_peak_21689	0	1
SRR2062968_terra_peak_21678	0	1
SRR2062968_terra_peak_21675	0	1
SRR2062968_terra_peak_21664	0	1
SRR2062968_terra_peak_21662	0	1
SRR2062968_terra_peak_21653	0	1
SRR2062968_terra_peak_21633	0	1
SRR2062968_terra_peak_21624	0	1
SRR2062968_terra_peak_21619	0	1
SRR2062968_terra_peak_21611	0	1
SRR2062968_terra_peak_21603	0	1
SRR2062968_terra_peak_21598	0	1
SRR2062968_terra_peak_21586	0	1
SRR2062968_terra_peak_2158	0	1
SRR2062968_terra_peak_21571	0	1
SRR2062968_terra_peak_21551	0	1
SRR2062968_terra_peak_21526	0	1
SRR2062968_terra_peak_21502	0	1
SRR2062968_terra_peak_21485	0	1
SRR2062968_terra_peak_21449	0	1
SRR2062968_terra_peak_2143	0	1
SRR2062968_terra_peak_21423	0	1
SRR2062968_terra_peak_21414	0	1
SRR2062968_terra_peak_21405	0	1
SRR2062968_terra_peak_21401	0	1
SRR2062968_terra_peak_21400	0	1
SRR2062968_terra_peak_21390	0	1
SRR2062968_terra_peak_21387	0	1
SRR2062968_terra_peak_21351	0	1
SRR2062968_terra_peak_21324	0	1
SRR2062968_terra_peak_21311	0	1
SRR2062968_terra_peak_21304	0	1
SRR2062968_terra_peak_21286	0	1
SRR2062968_terra_peak_21274	0	1
SRR2062968_terra_peak_21261	0	1
SRR2062968_terra_peak_21242	0	1
SRR2062968_terra_peak_21178	0	1
SRR2062968_terra_peak_21177	0	1
SRR2062968_terra_peak_21174	0	1
SRR2062968_terra_peak_21167	0	1
SRR2062968_terra_peak_21149	0	1
SRR2062968_terra_peak_21143	0	1
SRR2062968_terra_peak_2114	0	1
SRR2062968_terra_peak_21130	0	1
SRR2062968_terra_peak_21112	0	1
SRR2062968_terra_peak_21093	0	1
SRR2062968_terra_peak_21030	0	1
SRR2062968_terra_peak_21023	0	1
SRR2062968_terra_peak_21013	0	1
SRR2062968_terra_peak_21007	0	1
SRR2062968_terra_peak_21000	0	1
SRR2062968_terra_peak_20984	0	1
SRR2062968_terra_peak_20955	0	1
SRR2062968_terra_peak_20941	0	1
SRR2062968_terra_peak_20938	0	1
SRR2062968_terra_peak_20925	0	1
SRR2062968_terra_peak_20922	0	1
SRR2062968_terra_peak_20918	0	1
SRR2062968_terra_peak_20890	0	1
SRR2062968_terra_peak_20886	0	1
SRR2062968_terra_peak_20877	0	1
SRR2062968_terra_peak_20871	0	1
SRR2062968_terra_peak_20854	0	1
SRR2062968_terra_peak_20853	0	1
SRR2062968_terra_peak_20837	0	1
SRR2062968_terra_peak_20821	0	1
SRR2062968_terra_peak_20810	0	1
SRR2062968_terra_peak_20786	0	1
SRR2062968_terra_peak_20783	0	1
SRR2062968_terra_peak_2078	0	1
SRR2062968_terra_peak_20765	0	1
SRR2062968_terra_peak_20757	0	1
SRR2062968_terra_peak_20741	0	1
SRR2062968_terra_peak_20737	0	1
SRR2062968_terra_peak_20729	0	1
SRR2062968_terra_peak_20692	0	1
SRR2062968_terra_peak_20687	0	1
SRR2062968_terra_peak_20685	0	1
SRR2062968_terra_peak_20674	0	1
SRR2062968_terra_peak_20657	0	1
SRR2062968_terra_peak_20643	0	1
SRR2062968_terra_peak_2063	0	1
SRR2062968_terra_peak_20579	0	1
SRR2062968_terra_peak_20557	0	1
SRR2062968_terra_peak_20539	0	1
SRR2062968_terra_peak_20536	0	1
SRR2062968_terra_peak_20526	0	1
SRR2062968_terra_peak_20483	0	1
SRR2062968_terra_peak_20466	0	1
SRR2062968_terra_peak_20460	0	1
SRR2062968_terra_peak_2046	0	1
SRR2062968_terra_peak_20437	0	1
SRR2062968_terra_peak_20431	0	1
SRR2062968_terra_peak_20409	0	1
SRR2062968_terra_peak_20406	0	1
SRR2062968_terra_peak_20405	0	1
SRR2062968_terra_peak_2040	0	1
SRR2062968_terra_peak_2037	0	1
SRR2062968_terra_peak_20368	0	1
SRR2062968_terra_peak_20365	0	1
SRR2062968_terra_peak_2036	0	1
SRR2062968_terra_peak_20317	0	1
SRR2062968_terra_peak_203	0	1
SRR2062968_terra_peak_20299	0	1
SRR2062968_terra_peak_20289	0	1
SRR2062968_terra_peak_20278	0	1
SRR2062968_terra_peak_20261	0	1
SRR2062968_terra_peak_20235	0	1
SRR2062968_terra_peak_2020	0	1
SRR2062968_terra_peak_20184	0	1
SRR2062968_terra_peak_20182	0	1
SRR2062968_terra_peak_20163	0	1
SRR2062968_terra_peak_20162	0	1
SRR2062968_terra_peak_20157	0	1
SRR2062968_terra_peak_20134	0	1
SRR2062968_terra_peak_20115	0	1
SRR2062968_terra_peak_20088	0	1
SRR2062968_terra_peak_20083	0	1
SRR2062968_terra_peak_20078	0	1
SRR2062968_terra_peak_20056	0	1
SRR2062968_terra_peak_20046	0	1
SRR2062968_terra_peak_20041	0	1
SRR2062968_terra_peak_2001	0	1
SRR2062968_terra_peak_20000	0	1
SRR2062968_terra_peak_19998	0	1
SRR2062968_terra_peak_1999	0	1
SRR2062968_terra_peak_19975	0	1
SRR2062968_terra_peak_19964	0	1
SRR2062968_terra_peak_19942	0	1
SRR2062968_terra_peak_19938	0	1
SRR2062968_terra_peak_19936	0	1
SRR2062968_terra_peak_19935	0	1
SRR2062968_terra_peak_19917	0	1
SRR2062968_terra_peak_19913	0	1
SRR2062968_terra_peak_19906	0	1
SRR2062968_terra_peak_19889	0	1
SRR2062968_terra_peak_1987	0	1
SRR2062968_terra_peak_19868	0	1
SRR2062968_terra_peak_19860	0	1
SRR2062968_terra_peak_19856	0	1
SRR2062968_terra_peak_19802	0	1
SRR2062968_terra_peak_19799	0	1
SRR2062968_terra_peak_19790	0	1
SRR2062968_terra_peak_19784	0	1
SRR2062968_terra_peak_19767	0	1
SRR2062968_terra_peak_19754	0	1
SRR2062968_terra_peak_19714	0	1
SRR2062968_terra_peak_19706	0	1
SRR2062968_terra_peak_19681	0	1
SRR2062968_terra_peak_1968	0	1
SRR2062968_terra_peak_19672	0	1
SRR2062968_terra_peak_19653	0	1
SRR2062968_terra_peak_19652	0	1
SRR2062968_terra_peak_19615	0	1
SRR2062968_terra_peak_19614	0	1
SRR2062968_terra_peak_1959	0	1
SRR2062968_terra_peak_19568	0	1
SRR2062968_terra_peak_19511	0	1
SRR2062968_terra_peak_19488	0	1
SRR2062968_terra_peak_19449	0	1
SRR2062968_terra_peak_1944	0	1
SRR2062968_terra_peak_19429	0	1
SRR2062968_terra_peak_19417	0	1
SRR2062968_terra_peak_19407	0	1
SRR2062968_terra_peak_1939	0	1
SRR2062968_terra_peak_19385	0	1
SRR2062968_terra_peak_19373	0	1
SRR2062968_terra_peak_19368	0	1
SRR2062968_terra_peak_19364	0	1
SRR2062968_terra_peak_19340	0	1
SRR2062968_terra_peak_19335	0	1
SRR2062968_terra_peak_19328	0	1
SRR2062968_terra_peak_19319	0	1
SRR2062968_terra_peak_19318	0	1
SRR2062968_terra_peak_19306	0	1
SRR2062968_terra_peak_19297	0	1
SRR2062968_terra_peak_19294	0	1
SRR2062968_terra_peak_19286	0	1
SRR2062968_terra_peak_19270	0	1
SRR2062968_terra_peak_19245	0	1
SRR2062968_terra_peak_19223	0	1
SRR2062968_terra_peak_1922	0	1
SRR2062968_terra_peak_19216	0	1
SRR2062968_terra_peak_19193	0	1
SRR2062968_terra_peak_19174	0	1
SRR2062968_terra_peak_19169	0	1
SRR2062968_terra_peak_19163	0	1
SRR2062968_terra_peak_19156	0	1
SRR2062968_terra_peak_19141	0	1
SRR2062968_terra_peak_19126	0	1
